Time (fs)	Ex (arb. u.)	Ey (arb. u.)
0.503988279126	0.259141470535	0.226764080743
0.509848607953	0.24765150348	0.180400014031
0.51570893678	0.231219227487	0.130154527644
0.521569265607	0.210349163738	0.0771091129562
0.527429594434	0.18560725531	0.0224130646541
0.533289923261	0.157607653127	-0.0327379540796
0.539150252088	0.127000994443	-0.0871261870711
0.545010580915	0.0944642159218	-0.139538752443
0.550870909742	0.0606916480163	-0.188796864055
0.556731238569	0.0263868830983	-0.233786544722
0.562591567396	-0.00774526212162	-0.273489740138
0.568451896223	-0.0410074282004	-0.307014447953
0.57431222505	-0.0727197083072	-0.333622256453
0.580172553877	-0.102231435088	-0.352751580215
0.586032882704	-0.12893494342	-0.364034917535
0.591893211531	-0.152281134088	-0.36730865652
0.597753540358	-0.171796281751	-0.36261432855
0.603613869186	-0.187099171732	-0.350190736325
0.609474198013	-0.197917356071	-0.330457037233
0.61533452684	-0.204101123926	-0.303987591801
0.621194855667	-0.205633710205	-0.271480127486
0.627055184494	-0.202636334363	-0.233719446793
0.632915513321	-0.195366874648	-0.19153944982
0.638775842148	-0.184211338125	-0.145786574508
0.644636170975	-0.169667769758	-0.0972878261379
0.650496499802	-0.152322829702	-0.0468263351736
0.656356828629	-0.132821918768	0.00487315968827
0.662217157456	-0.11183439691	0.0571473365961
0.668077486283	-0.0900160560253	0.109385322156
0.67393781511	-0.0679715070063	0.161008445787
0.679798143937	-0.0462194526535	0.21144069821
0.685658472764	-0.0251638833234	0.260073067971
0.691518801591	-0.00507401133549	0.30622592611
0.697379130418	0.0139247581081	0.349114313321
0.703239459245	0.0318473148833	0.387821261446
0.709099788072	0.0488322971292	0.42128408802
0.714960116899	0.0651131577274	0.448297915243
0.720820445726	0.0809786570362	0.467539504295
0.726680774553	0.0967256674182	0.477612929493
0.73254110338	0.112608045873	0.477116753949
0.738401432208	0.1287859094	0.46473035329
0.744261761035	0.145279871433	0.439315034063
0.750122089862	0.161934638795	0.400023784947
0.755982418689	0.178395833998	0.346412051722
0.761842747516	0.194103036404	0.278540988573
0.767703076343	0.20830089299	0.197064320358
0.77356340517	0.220068819812	0.103290317077
0.779423733997	0.228368395412	-0.000788557319512
0.785284062824	0.232106139632	-0.112504051603
0.791144391651	0.23020807779	-0.228562065675
0.797004720478	0.22170140764	-0.345134946909
0.802865049305	0.205797801001	-0.457994108794
0.808725378132	0.181972452876	-0.562678069085
0.814585706959	0.150032985182	-0.654688343619
0.820446035786	0.110172738311	-0.729703376982
0.826306364613	0.0630038270248	-0.783799014963
0.83216669344	0.00956654822577	-0.813663058076
0.838027022267	-0.0486867759116	-0.816791261438
0.843887351094	-0.109933765052	-0.791652788386
0.849747679921	-0.172048285327	-0.73781454955
0.855608008748	-0.232687985374	-0.656015977167
0.861468337575	-0.289398532968	-0.548188459723
0.867328666403	-0.339728908192	-0.417416721408
0.87318899523	-0.381351379718	-0.26784267711
0.879049324057	-0.412179482921	-0.104515520436
0.884909652884	-0.430477434212	0.0668051917707
0.890769981711	-0.434954926729	0.239884091908
0.896630310538	-0.42484210517	0.408270776243
0.902490639365	-0.399940643552	0.565574005173
0.908350968192	-0.360648171368	0.705735884452
0.914211297019	-0.30795473118	0.823292687009
0.920071625846	-0.243411425015	0.913609804209
0.925931954673	-0.169072842184	0.973079799438
0.9317922835	-0.0874161854003	0.99927456963
0.937652612327	-0.00124115894902	0.991045068498
0.943512941154	0.0864444069618	0.948564757877
0.949373269981	0.172547595404	0.873315772258
0.955233598808	0.254016195994	0.768019550581
0.961093927635	0.327961363123	0.636516264309
0.966954256462	0.39177159023	0.483599626506
0.972814585289	0.443213078095	0.314815503205
0.978674914116	0.480512435115	0.136234094458
0.984535242943	0.502418672016	-0.045793732022
0.99039557177	0.508242566844	-0.224885096451
0.996255900597	0.497872604129	-0.394868139279
1.00211622942	0.471767769666	-0.550009539695
1.00797655825	0.430928458716	-0.6852177625
1.01383688708	0.376847596149	-0.796214737732
1.01969721591	0.311444753112	-0.879670378077
1.02555754473	0.236986568905	-0.933296182616
1.03141787356	0.155997148706	-0.955896067315
1.03727820239	0.0711623104034	-0.947374413924
1.04313853121	-0.0147683996916	-0.908703060061
1.04899886004	-0.0990781087959	-0.84185049717
1.05485918887	-0.179173877596	-0.749677847092
1.06071951769	-0.252669649697	-0.635807215017
1.06657984652	-0.31745823265	-0.504468745078
1.07244017535	-0.371770255337	-0.360333128374
1.07830050418	-0.414218705354	-0.208336439277
1.084160833	-0.443828323846	-0.0535040239296
1.09002116183	-0.460049782048	0.0992202355133
1.09588149066	-0.462759147165	0.245133568994
1.10174181948	-0.452243638628	0.379917947683
1.10760214831	-0.429175065845	0.499763667135
1.11346247714	-0.394572624905	0.601469839902
1.11932280597	-0.349756924189	0.682519769275
1.12518313479	-0.296297223239	0.74113018489
1.13104346362	-0.2359539214	0.776274286094
1.13690379245	-0.170618334649	0.78767942921
1.14276412127	-0.102251756043	0.775801084959
1.1486244501	-0.0328257064744	0.741775363457
1.15448477893	0.035734856609	0.687352943833
1.16034510775	0.101603798313	0.614817646956
1.16620543658	0.163100206285	0.526893151936
1.17206576541	0.218727897683	0.426641483694
1.17792609424	0.2672073217	0.317356898204
1.18378642306	0.30749947565	0.20245867536
1.18964675189	0.338821764222	0.0853861112652
1.19550708072	0.360656003248	-0.0305013017068
1.20136740954	0.372748986593	-0.142015890094
1.20722773837	0.375106192778	-0.246223814029
1.2130880672	0.367979312149	-0.340515339214
1.21894839603	0.351848338992	-0.422662092822
1.22480872485	0.327399012248	-0.490860498441
1.23066905368	0.295496418164	-0.543761039331
1.23652938251	0.257155596864	-0.580483426805
1.24238971133	0.213510023294	-0.600618141481
1.24825004016	0.165778854008	-0.604215161256
1.25411036899	0.115233833465	-0.591760985198
1.25997069781	0.063166724705	-0.564145303096
1.26583102664	0.0108580622025	-0.522618844034
1.27169135547	-0.0404520807561	-0.468744063797
1.2775516843	-0.0895907525483	-0.40434040153
1.28341201312	-0.135475802163	-0.33142585383
1.28927234195	-0.177136309669	-0.252156583614
1.29513267078	-0.213729620402	-0.168766207066
1.3009929996	-0.244554919708	-0.0835062910744
1.30685332843	-0.269063333065	0.00141054739185
1.31271365726	-0.28686455528	0.0838637123767
1.31857398608	-0.297730016733	0.161872822641
1.32443431491	-0.301592601844	0.233640169011
1.33029464374	-0.298542960356	0.297586768384
1.33615497257	-0.288822504369	0.352381537105
1.34201530139	-0.272813263068	0.396963289608
1.34787563022	-0.251024864057	0.430555441302
1.35373595905	-0.224079010162	0.452673455405
1.35959628787	-0.192691907246	0.463125220231
1.3654566167	-0.157655158877	0.462004675599
1.37131694553	-0.119815670924	0.449679124616
1.37717727436	-0.0800551051752	0.426770770471
1.38303760318	-0.0392693943388	0.394133107851
1.38889793201	0.00165120647958	0.352822875896
1.39475826084	0.0418410930837	0.304068344752
1.40061858966	0.080476900647	0.249234760961
1.40647891849	0.116793320511	0.189787817508
1.41233924732	0.150096783518	0.127256041256
1.41819957614	0.179776688579	0.0631930017222
1.42405990497	0.205313924759	-0.000859761605292
1.4299202338	0.226286542782	-0.0634082236851
1.43578056263	0.242372577214	-0.123038950831
1.44164089145	0.253350192815	-0.178449026123
1.44750122028	0.259095506442	-0.228472179772
1.45336154911	0.259578592273	-0.272100605176
1.45922187793	0.254858285125	-0.308502086306
1.46508220676	0.245076432329	-0.337032221929
1.47094253559	0.230452197458	-0.357241699547
1.47680286442	0.211276891603	-0.368878737631
1.48266319324	0.187909615139	-0.371886968575
1.48852352207	0.160773760804	-0.366399166764
1.4943838509	0.130354188382	-0.352727327101
1.50024417972	0.0971946630309	-0.331349662231
1.50610450855	0.0618949793612	-0.302895107754
1.51196483738	0.0251070898241	-0.268125903668
1.5178251662	-0.0124704711073	-0.227918761486
1.52368549503	-0.050100523412	-0.183245038124
1.52954582386	-0.0870180659174	-0.135150232018
1.53540615269	-0.122444314848	-0.0847330085902
1.54126648151	-0.155604017279	-0.0331238672884
1.54712681034	-0.185745780908	0.0185365037555
1.55298713917	-0.212164804208	0.0691191638826
1.55884746799	-0.234227019271	0.11752909975
1.56470779682	-0.251393306748	0.16272752369
1.57056812565	-0.263242150361	0.203754039675
1.57642845447	-0.269488915332	0.239748264711
1.5822887833	-0.269999907604	0.26997031576
1.58814911213	-0.264799536471	0.293819402494
1.59400944096	-0.254069281329	0.310849631694
1.59986976978	-0.238137747052	0.320782057118
1.60573009861	-0.217461845616	0.323512022841
1.61159042744	-0.192599998703	0.319110964943
1.61745075626	-0.164179128883	0.307822062569
1.62331108509	-0.132857994478	0.290049459097
1.62917141392	-0.0992900248108	0.266341188713
1.63503174275	-0.0640891412257	0.237366411811
1.64089207157	-0.0278020440247	0.20388804275
1.6467524004	0.00910992118738	0.166732297179
1.65261272923	0.0462769217027	0.126757042998
1.65847305805	0.083413445554	0.0848210620741
1.66433338688	0.120297629663	0.041756381151
1.67019371571	0.156738345348	-0.00165431392924
1.67605404453	0.192532646534	-0.044693512309
1.68191437336	0.227417431364	-0.0867168247834
1.68777470219	0.261020169052	-0.127152591772
1.69363503102	0.292814191591	-0.165493483756
1.69949535984	0.322084256114	-0.201281237385
1.70535568867	0.34790778906	-0.234086435063
1.7112160175	0.369156405139	-0.263485874432
1.71707634632	0.384520972887	-0.289040514662
1.72293667515	0.392561741384	-0.310277170741
1.72879700398	0.391782963725	-0.326677017667
1.73465733281	0.380729207916	-0.337673551907
1.74051766163	0.358098322399	-0.342661954501
1.74637799046	0.322864024058	-0.341020853518
1.75223831929	0.274399499837	-0.332146363941
1.75809864811	0.212592431661	-0.315497080665
1.76395897694	0.137941595763	-0.290647518205
1.76981930577	0.051625717784	-0.257346435135
1.77567963459	-0.0444634194834	-0.215575652371
1.78153996342	-0.147729592975	-0.165604456606
1.78740029225	-0.254925860532	-0.108034534622
1.79326062108	-0.362253785736	-0.0438306421724
1.7991209499	-0.465505423567	0.0256671290944
1.80498127873	-0.560242252635	0.0987525966695
1.81084160756	-0.64200246412	0.173386027325
1.81670193638	-0.706525738237	0.247250220483
1.82256226521	-0.749983018874	0.317828750404
1.82842259404	-0.769197952408	0.382503373051
1.83428292286	-0.761846652031	0.438666136577
1.84014325169	-0.726623294405	0.483840520866
1.84600358052	-0.66336070751	0.51580506349
1.85186390935	-0.573097471878	0.53271247386
1.85772423817	-0.458085989896	0.53319723103
1.863584567	-0.32173929822	0.516465107976
1.86944489583	-0.168517896212	0.482358938485
